11-3071,"Transportation, Storage, and Distribution Managers",detailed,102610,1.0,43.86,91220,0.4,23.73,30.81,40.33,52.86,68.53,49370,64080,83890,109960,142540,,,2013
11-3110,Compensation and Benefits Managers,broad,17570,1.3,53.87,112040,0.7,26.85,35.99,48.79,66.23,87.24,55840,74850,101490,137760,181470,,,2013
11-3111,Compensation and Benefits Managers,detailed,17570,1.3,53.87,112040,0.7,26.85,35.99,48.79,66.23,87.24,55840,74850,101490,137760,181470,,,2013
11-3120,Human Resources Managers,broad,110650,0.6,53.45,111180,0.3,28.26,36.9,48.46,64.99,85.32,58780,76750,100800,135180,177460,,,2013
11-3121,Human Resources Managers,detailed,110650,0.6,53.45,111180,0.3,28.26,36.9,48.46,64.99,85.32,58780,76750,100800,135180,177460,,,2013
11-3130,Training and Development Managers,broad,28340,1.3,51.81,107770,0.6,27.32,35.99,47.5,63.37,82.4,56840,74860,98810,131820,171400,,,2013
11-3131,Training and Development Managers,detailed,28340,1.3,51.81,107770,0.6,27.32,35.99,47.5,63.37,82.4,56840,74860,98810,131820,171400,,,2013
11-9000,Other Management Occupations,minor,2074200,0.3,44.32,92180,0.2,19.67,27.87,40.21,55.51,72.86,40910,57970,83630,115450,151560,,,2013
11-9010,"Farmers, Ranchers, and Other Agricultural Managers",broad,3770,7.9,35.2,73210,2.5,16.27,23.12,33.71,43.89,57.47,33840,48080,70110,91290,119530,,,2013
11-9013,"Farmers, Ranchers, and Other Agricultural Managers",detailed,3770,7.9,35.2,73210,2.5,16.27,23.12,33.71,43.89,57.47,33840,48080,70110,91290,119530,,,2013
11-9020,Construction Managers,broad,213720,1.1,44.57,92700,0.4,24.14,31.2,40.58,53.71,70.36,50220,64890,84410,111710,146340,,,2013
11-9021,Construction Managers,detailed,213720,1.1,44.57,92700,0.4,24.14,31.2,40.58,53.71,70.36,50220,64890,84410,111710,146340,,,2013
11-9030,Education Administrators,broad,431540,0.5,42.68,88780,0.5,21.7,30.5,40.31,52.03,65.97,45140,63440,83850,108220,137220,,,2013
11-9031,"Education Administrators, Preschool and Childcare Center/Program",detailed,47560,1.7,25,52010,1.0,13.44,16.48,21.58,30.17,42.13,27950,34280,44890,62740,87630,,,2013
11-9032,"Education Administrators, Elementary and Secondary School",detailed,226760,0.6,*,90670,0.7,*,*,*,*,*,59010,71460,88380,108780,128110,True,,2013
11-9033,"Education Administrators, Postsecondary",detailed,126340,1.1,48.37,100600,0.6,23.88,31.17,42.02,58.01,82.23,49660,64830,87410,120660,171040,,,2013
11-9039,"Education Administrators, All Other",detailed,30880,1.7,39.99,83170,1.5,20.22,27.1,37.2,48.85,61.14,42050,56370,77380,101600,127180,,,2013
11-9040,Architectural and Engineering Managers,broad,183430,1.1,65.65,136540,0.5,39.35,49.12,61.62,76.84,#,81840,102160,128170,159830,#,,,2013
11-9041,Architectural and Engineering Managers,detailed,183430,1.1,65.65,136540,0.5,39.35,49.12,61.62,76.84,#,81840,102160,128170,159830,#,,,2013
11-9050,Food Service Managers,broad,191030,1.1,25.54,53130,0.4,14.68,18.5,23.12,30.23,39.6,30540,38480,48080,62890,82370,,,2013
11-9051,Food Service Managers,detailed,191030,1.1,25.54,53130,0.4,14.68,18.5,23.12,30.23,39.6,30540,38480,48080,62890,82370,,,2013
11-9060,Funeral Service Managers,broad,8810,3.6,38.58,80250,2.1,19.12,25.13,32.89,44.97,66.34,39770,52280,68420,93540,137980,,,2013
11-9061,Funeral Service Managers,detailed,8810,3.6,38.58,80250,2.1,19.12,25.13,32.89,44.97,66.34,39770,52280,68420,93540,137980,,,2013
11-9070,Gaming Managers,broad,4460,4.3,35.46,73760,1.6,18.64,24.34,31.83,41.37,56.47,38770,50640,66200,86050,117450,,,2013
11-9071,Gaming Managers,detailed,4460,4.3,35.46,73760,1.6,18.64,24.34,31.83,41.37,56.47,38770,50640,66200,86050,117450,,,2013
11-9080,Lodging Managers,broad,30950,2.2,26.83,55810,1.2,13.73,17.28,22.51,31.55,44.46,28550,35950,46830,65630,92480,,,2013
11-9081,Lodging Managers,detailed,30950,2.2,26.83,55810,1.2,13.73,17.28,22.51,31.55,44.46,28550,35950,46830,65630,92480,,,2013
11-9110,Medical and Health Services Managers,broad,300180,0.6,48.72,101340,0.3,26.67,34.11,43.72,56.6,74.58,55470,70960,90940,117740,155130,,,2013
11-9111,Medical and Health Services Managers,detailed,300180,0.6,48.72,101340,0.3,26.67,34.11,43.72,56.6,74.58,55470,70960,90940,117740,155130,,,2013
11-9120,Natural Sciences Managers,broad,51900,2.1,63.87,132850,1.4,31.53,43.01,56.17,77.15,#,65580,89460,116840,160470,#,,,2013
11-9121,Natural Sciences Managers,detailed,51900,2.1,63.87,132850,1.4,31.53,43.01,56.17,77.15,#,65580,89460,116840,160470,#,,,2013
11-9130,Postmasters and Mail Superintendents,broad,17930,0.0,31.89,66340,0.1,24.51,27.31,31.32,36.95,40.82,50990,56810,65150,76860,84900,,,2013
11-9131,Postmasters and Mail Superintendents,detailed,17930,0.0,31.89,66340,0.1,24.51,27.31,31.32,36.95,40.82,50990,56810,65150,76860,84900,,,2013
11-9140,"Property, Real Estate, and Community Association Managers",broad,165960,1.2,30.9,64270,0.8,13.01,17.88,25.58,37.22,54.92,27060,37190,53200,77430,114240,,,2013
11-9141,"Property, Real Estate, and Community Association Managers",detailed,165960,1.2,30.9,64270,0.8,13.01,17.88,25.58,37.22,54.92,27060,37190,53200,77430,114240,,,2013
11-9150,Social and Community Service Managers,broad,115330,0.8,31.61,65750,0.4,17.84,22.44,29.4,38.05,48.53,37100,46680,61160,79150,100940,,,2013
11-9151,Social and Community Service Managers,detailed,115330,0.8,31.61,65750,0.4,17.84,22.44,29.4,38.05,48.53,37100,46680,61160,79150,100940,,,2013
11-9160,Emergency Management Directors,broad,9800,1.5,32.28,67150,0.7,15.1,21.23,30.18,41.4,53.75,31410,44160,62780,86110,111790,,,2013
11-9161,Emergency Management Directors,detailed,9800,1.5,32.28,67150,0.7,15.1,21.23,30.18,41.4,53.75,31410,44160,62780,86110,111790,,,2013
11-9190,Miscellaneous Managers,broad,345390,0.7,52.11,108380,0.3,25.9,36.08,49.78,63.91,79.12,53880,75050,103530,132930,164560,,,2013
11-9199,"Managers, All Other",detailed,345390,0.7,52.11,108380,0.3,25.9,36.08,49.78,63.91,79.12,53880,75050,103530,132930,164560,,,2013
13-0000,Business and Financial Operations Occupations,major,6658090,0.3,34.14,71020,0.2,17.14,22.67,30.67,41.38,54.64,35650,47160,63800,86070,113650,,,2013
13-1000,Business Operations Specialists,minor,4137510,0.3,33.19,69030,0.2,16.88,22.36,30.36,40.72,52.8,35110,46520,63140,84700,109820,,,2013
13-1010,"Agents and Business Managers of Artists, Performers, and Athletes",broad,11680,5.1,46.35,96410,4.7,14.09,20.22,31.01,56.18,#,29320,42060,64490,116860,#,,,2013
13-1011,"Agents and Business Managers of Artists, Performers, and Athletes",detailed,11680,5.1,46.35,96410,4.7,14.09,20.22,31.01,56.18,#,29320,42060,64490,116860,#,,,2013
13-1020,Buyers and Purchasing Agents,broad,408060,0.6,29.76,61900,0.3,16.42,21.03,27.71,36.39,45.85,34150,43750,57640,75690,95370,,,2013
13-1021,"Buyers and Purchasing Agents, Farm Products",detailed,11290,3.4,29.07,60470,1.2,15.02,19.84,26.66,35.34,47.01,31240,41260,55450,73500,97770,,,2013
13-1022,"Wholesale and Retail Buyers, Except Farm Products",detailed,112290,1.5,27.99,58210,0.7,14.33,18.92,25.18,33.75,45.05,29800,39350,52370,70190,93700,,,2013
13-1023,"Purchasing Agents, Except Wholesale, Retail, and Farm Products",detailed,284480,0.6,30.49,63420,0.3,17.57,22,28.74,37.3,45.96,36540,45760,59780,77590,95590,,,2013
13-1030,"Claims Adjusters, Appraisers, Examiners, and Investigators",broad,288680,1.3,29.99,62370,0.3,18.01,22.53,29.43,36.17,43.51,37460,46860,61220,75240,90500,,,2013
13-1031,"Claims Adjusters, Examiners, and Investigators",detailed,275500,1.3,29.97,62340,0.4,17.9,22.37,29.42,36.24,43.55,37220,46530,61190,75380,90570,,,2013
13-1032,"Insurance Appraisers, Auto Damage",detailed,13180,5.4,30.34,63100,1.0,21.19,25.2,29.65,35.24,42.02,44080,52410,61660,73300,87390,,,2013
13-1040,Compliance Officers,broad,236090,0.5,32.1,66770,0.2,17.65,22.89,30.93,39.3,47.81,36720,47610,64340,81740,99450,,,2013
13-1041,Compliance Officers,detailed,236090,0.5,32.1,66770,0.2,17.65,22.89,30.93,39.3,47.81,36720,47610,64340,81740,99450,,,2013
13-1050,Cost Estimators,broad,202600,0.8,30.61,63660,0.3,16.48,21.5,28.59,37.62,47.18,34280,44710,59460,78250,98140,,,2013
13-1051,Cost Estimators,detailed,202600,0.8,30.61,63660,0.3,16.48,21.5,28.59,37.62,47.18,34280,44710,59460,78250,98140,,,2013
13-1070,Human Resources Workers,broad,503940,0.5,29.21,60760,0.3,14.81,19.94,27.09,36.23,46.79,30800,41470,56350,75350,97330,,,2013
13-1071,Human Resources Specialists,detailed,426570,0.5,29.6,61560,0.2,15.98,20.42,27.23,36.07,46.38,33240,42470,56630,75030,96470,,,2013
13-1074,Farm Labor Contractors,detailed,1210,17.5,20.63,42920,9.4,9.2,9.88,17.03,28.12,39.54,19140,20550,35430,58490,82240,,,2013
13-1075,Labor Relations Specialists,detailed,76160,1.6,27.2,56590,1.3,8.51,10.11,26.27,37.36,49.53,17710,21020,54630,77710,103020,,,2013
13-1080,Logisticians,broad,120340,1.2,36.7,76330,0.4,22.17,27.72,35.29,44.16,54.21,46120,57660,73400,91840,112750,,,2013
13-1081,Logisticians,detailed,120340,1.2,36.7,76330,0.4,22.17,27.72,35.29,44.16,54.21,46120,57660,73400,91840,112750,,,2013
13-1110,Management Analysts,broad,567840,1.0,43.26,89990,0.5,21.73,28.54,38.4,51.42,70.16,45200,59360,79870,106950,145920,,,2013
13-1111,Management Analysts,detailed,567840,1.0,43.26,89990,0.5,21.73,28.54,38.4,51.42,70.16,45200,59360,79870,106950,145920,,,2013
13-1120,"Meeting, Convention, and Event Planners",broad,73290,1.8,24.13,50190,0.8,12.73,16.82,22.24,29.19,38.24,26480,34980,46260,60710,79550,,,2013
13-1121,"Meeting, Convention, and Event Planners",detailed,73290,1.8,24.13,50190,0.8,12.73,16.82,22.24,29.19,38.24,26480,34980,46260,60710,79550,,,2013
13-1130,Fundraisers,broad,50530,1.7,27.05,56270,0.7,14.79,18.92,24.8,33.7,43.08,30760,39350,51580,70100,89610,,,2013
13-1131,Fundraisers,detailed,50530,1.7,27.05,56270,0.7,14.79,18.92,24.8,33.7,43.08,30760,39350,51580,70100,89610,,,2013
13-1140,"Compensation, Benefits, and Job Analysis Specialists",broad,81520,1.1,30.44,63310,0.4,18.46,22.44,28.76,36.13,45.23,38400,46670,59820,75150,94080,,,2013
13-1141,"Compensation, Benefits, and Job Analysis Specialists",detailed,81520,1.1,30.44,63310,0.4,18.46,22.44,28.76,36.13,45.23,38400,46670,59820,75150,94080,,,2013
13-1150,Training and Development Specialists,broad,224110,1.0,29.22,60780,0.4,15.48,20.1,27.33,36.35,45.96,32190,41820,56850,75610,95600,,,2013
13-1151,Training and Development Specialists,detailed,224110,1.0,29.22,60780,0.4,15.48,20.1,27.33,36.35,45.96,32190,41820,56850,75610,95600,,,2013
13-1160,Market Research Analysts and Marketing Specialists,broad,430350,0.7,32.59,67780,0.4,16.1,21.21,29.23,41.01,54.93,33490,44110,60800,85310,114250,,,2013
13-1161,Market Research Analysts and Marketing Specialists,detailed,430350,0.7,32.59,67780,0.4,16.1,21.21,29.23,41.01,54.93,33490,44110,60800,85310,114250,,,2013
13-1190,Miscellaneous Business Operations Specialists,broad,938480,0.5,34.42,71590,0.3,17.39,23.56,31.78,42.32,54.44,36170,49010,66090,88030,113230,,,2013
13-1199,"Business Operations Specialists, All Other",detailed,938480,0.5,34.42,71590,0.3,17.39,23.56,31.78,42.32,54.44,36170,49010,66090,88030,113230,,,2013
13-2000,Financial Specialists,minor,2520580,0.4,35.71,74270,0.2,17.63,23.19,31.2,42.53,57.66,36680,48240,64900,88470,119940,,,2013
13-2010,Accountants and Auditors,broad,1168330,0.6,34.86,72500,0.2,19.41,24.2,31.29,41.41,54.68,40370,50340,65080,86130,113740,,,2013
13-2011,Accountants and Auditors,detailed,1168330,0.6,34.86,72500,0.2,19.41,24.2,31.29,41.41,54.68,40370,50340,65080,86130,113740,,,2013
13-2020,Appraisers and Assessors of Real Estate,broad,60210,2.3,27.42,57040,1.2,12.74,17.63,24.53,34.58,45.21,26510,36680,51030,71920,94030,,,2013
13-2021,Appraisers and Assessors of Real Estate,detailed,60210,2.3,27.42,57040,1.2,12.74,17.63,24.53,34.58,45.21,26510,36680,51030,71920,94030,,,2013
13-2030,Budget Analysts,broad,58740,1.2,34.89,72560,0.3,22.01,26.93,33.71,42.13,50.17,45780,56020,70110,87630,104350,,,2013
13-2031,Budget Analysts,detailed,58740,1.2,34.89,72560,0.3,22.01,26.93,33.71,42.13,50.17,45780,56020,70110,87630,104350,,,2013
13-2040,Credit Analysts,broad,66490,2.0,34.9,72590,0.8,18.73,23.07,30.78,42.08,57.26,38960,47990,64030,87520,119100,,,2013
13-2041,Credit Analysts,detailed,66490,2.0,34.9,72590,0.8,18.73,23.07,30.78,42.08,57.26,38960,47990,64030,87520,119100,,,2013
13-2050,Financial Analysts and Advisors,broad,526630,0.9,43.62,90730,0.6,19.71,26.16,35.86,51.2,79.22,41000,54410,74590,106490,164770,,,2013
13-2051,Financial Analysts,detailed,250670,1.3,44.05,91620,0.7,23.13,28.85,37.68,51.19,73.28,48100,60010,78380,106470,152420,,,2013
13-2052,Personal Financial Advisors,detailed,183420,1.6,48.04,99920,1.2,15.96,23.75,36.21,59.94,#,33190,49410,75320,124680,#,,,2013
13-2053,Insurance Underwriters,detailed,92540,2.0,33.71,70110,0.7,18.95,23.58,30.66,41.17,53.73,39410,49040,63780,85640,111750,,,2013
13-2060,Financial Examiners,broad,30680,2.1,41.82,86980,1.6,21.62,27.62,36.97,52.55,70.2,44970,57440,76890,109300,146020,,,2013
13-2061,Financial Examiners,detailed,30680,2.1,41.82,86980,1.6,21.62,27.62,36.97,52.55,70.2,44970,57440,76890,109300,146020,,,2013
13-2070,Credit Counselors and Loan Officers,broad,329570,1.0,33.43,69540,0.5,15.56,20.31,28.41,40.38,57.58,32370,42240,59090,83980,119770,,,2013
13-2071,Credit Counselors,detailed,27710,2.9,21.62,44960,1.1,13.35,16,19.37,24.3,32.3,27770,33280,40280,50540,67180,,,2013
13-2072,Loan Officers,detailed,301860,1.1,34.52,71800,0.6,15.97,21.17,29.53,41.71,59.02,33220,44030,61420,86760,122770,,,2013
13-2080,"Tax Examiners, Collectors and Preparers, and Revenue Agents",broad,132600,1.3,23.84,49590,0.8,10.31,14.48,21.25,30.35,42.49,21440,30110,44210,63130,88390,,,2013
13-2081,"Tax Examiners and Collectors, and Revenue Agents",detailed,64790,0.3,26.98,56120,0.3,14.76,18.64,24.33,33.44,44.59,30700,38780,50610,69550,92750,,,2013
13-2082,Tax Preparers,detailed,67810,2.6,20.84,43350,1.3,9.05,11.49,16.98,26.74,38.63,18820,23900,35310,55630,80360,,,2013
13-2090,Miscellaneous Financial Specialists,broad,147330,1.8,32.76,68130,1.0,17.13,22,30.05,40.02,51.37,35630,45750,62510,83230,106850,,,2013
13-2099,"Financial Specialists, All Other",detailed,147330,1.8,32.76,68130,1.0,17.13,22,30.05,40.02,51.37,35630,45750,62510,83230,106850,,,2013
15-0000,Computer and Mathematical Occupations,major,3696180,0.5,39.43,82010,0.5,19.56,26.96,37.43,49.86,62.79,40680,56070,77860,103700,130600,,,2013
15-1100,Computer Occupations,minor,3573120,0.5,39.36,81860,0.5,19.5,26.92,37.42,49.82,62.64,40570,56000,77840,103620,130280,,,2013
15-1110,Computer and Information Research Scientists,broad,24380,4.4,52.53,109260,1.4,29.47,40,51.1,62.38,76.34,61300,83210,106290,129750,158800,,,2013
15-1111,Computer and Information Research Scientists,detailed,24380,4.4,52.53,109260,1.4,29.47,40,51.1,62.38,76.34,61300,83210,106290,129750,158800,,,2013
15-1120,Computer and Information Analysts,broad,585120,1.0,41.4,86100,0.4,24.18,30.87,39.46,50.09,61.65,50300,64220,82080,104180,128220,,,2013
15-1121,Computer Systems Analysts,detailed,507100,1.0,41.02,85320,0.4,24.18,30.7,39.03,49.27,60.32,50290,63860,81190,102480,125460,,,2013
15-1122,Information Security Analysts,detailed,78020,2.7,43.85,91210,0.6,24.24,32.27,42.59,54.38,66.72,50430,67120,88590,113100,138780,,,2013
15-1130,Software Developers and Programmers,broad,1442500,1.0,44.63,92820,0.8,24.13,32.47,42.88,55.17,68.51,50200,67540,89180,114750,142500,,,2013
15-1131,Computer Programmers,detailed,312340,1.4,38.91,80930,1.3,20.98,27.86,36.6,47,59.37,43640,57940,76140,97760,123490,,,2013
15-1132,"Software Developers, Applications",detailed,643830,1.6,46.28,96260,1.0,26.81,34.75,44.55,56.07,69.01,55770,72290,92660,116630,143540,,,2013
15-1133,"Software Developers, Systems Software",detailed,373510,2.0,50.23,104480,0.5,30.35,38.42,48.75,61,72.48,63140,79900,101410,126880,150760,,,2013
15-1134,Web Developers,detailed,112820,1.4,32.47,67540,0.7,16.02,21.42,30.37,41,53.05,33320,44550,63160,85270,110350,,,2013
15-1140,Database and Systems Administrators and Network Architects,broad,618480,0.7,39.88,82960,0.3,22.34,28.96,37.93,49.33,60.82,46470,60230,78890,102600,126510,,,2013
15-1141,Database Administrators,detailed,114910,1.0,38.82,80740,0.3,21.02,28.12,37.75,48.78,58.17,43720,58490,78520,101450,120990,,,2013
15-1142,Network and Computer Systems Administrators,detailed,362310,0.8,37.46,77910,0.3,21.76,27.67,35.58,45.17,56.32,45270,57560,74000,93950,117150,,,2013
15-1143,Computer Network Architects,detailed,141270,1.7,46.97,97700,0.5,25.92,34.65,45.85,57.54,70.05,53920,72070,95380,119690,145700,,,2013
15-1150,Computer Support Specialists,broad,706360,0.7,25.8,53660,0.3,14.07,18.13,23.64,31.73,41.4,29260,37720,49170,66000,86110,,,2013
15-1151,Computer User Support Specialists,detailed,541250,0.8,24.26,50450,0.3,13.36,17.3,22.41,29.26,37.7,27780,35990,46620,60860,78410,,,2013
15-1152,Computer Network Support Specialists,detailed,165100,1.3,30.85,64160,0.5,16.99,21.74,28.93,37.67,47.99,35330,45230,60180,78360,99810,,,2013
15-1190,Miscellaneous Computer Occupations,broad,196280,1.1,40.02,83240,0.4,21.68,30.24,39.59,49.83,58.28,45090,62890,82340,103640,121230,,,2013
15-1199,"Computer Occupations, All Other",detailed,196280,1.1,40.02,83240,0.4,21.68,30.24,39.59,49.83,58.28,45090,62890,82340,103640,121230,,,2013
15-2000,Mathematical Science Occupations,minor,123070,1.5,41.57,86470,0.7,21.08,27.96,37.72,51.14,66.81,43840,58150,78450,106370,138960,,,2013
15-2010,Actuaries,broad,20080,3.8,51.8,107740,1.3,27.61,34.14,45.35,63.7,84.71,57430,71000,94340,132490,176190,,,2013
15-2011,Actuaries,detailed,20080,3.8,51.8,107740,1.3,27.61,34.14,45.35,63.7,84.71,57430,71000,94340,132490,176190,,,2013
15-2020,Mathematicians,broad,3030,6.2,49.67,103310,2.1,26.54,34.7,49.25,61.82,74.75,55200,72170,102440,128590,155480,,,2013
15-2021,Mathematicians,detailed,3030,6.2,49.67,103310,2.1,26.54,34.7,49.25,61.82,74.75,55200,72170,102440,128590,155480,,,2013
15-2030,Operations Research Analysts,broad,72680,2.1,39.26,81660,1.0,20.23,26.5,35.88,47.7,62.6,42070,55110,74630,99210,130210,,,2013
15-2031,Operations Research Analysts,detailed,72680,2.1,39.26,81660,1.0,20.23,26.5,35.88,47.7,62.6,42070,55110,74630,99210,130210,,,2013
15-2040,Statisticians,broad,24950,2.1,40.05,83310,1.2,21.3,28.06,38.12,49.94,61.75,44310,58360,79290,103870,128430,,,2013
15-2041,Statisticians,detailed,24950,2.1,40.05,83310,1.2,21.3,28.06,38.12,49.94,61.75,44310,58360,79290,103870,128430,,,2013
15-2090,Miscellaneous Mathematical Science Occupations,broad,2330,7.6,31.22,64930,3.2,15.01,19.53,27.7,39.1,53.65,31220,40620,57630,81330,111580,,,2013
15-2091,Mathematical Technicians,detailed,1080,8.0,28.97,60260,5.4,14.63,17.7,26.07,36.09,49.88,30430,36820,54230,75060,103740,,,2013
15-2099,"Mathematical Science Occupations, All Other",detailed,1240,12.3,33.18,69000,3.6,16.16,20.97,29.24,41.09,56.39,33600,43610,60820,85470,117290,,,2013
17-0000,Architecture and Engineering Occupations,major,2380840,0.5,38.51,80100,0.2,19.68,26.51,35.83,47.55,60.7,40940,55140,74530,98910,126250,,,2013
17-1000,"Architects, Surveyors, and Cartographers",minor,153200,1.1,34.51,71790,0.5,18.6,24.39,32.46,42.24,53.11,38680,50730,67510,87870,110480,,,2013
17-1010,"Architects, Except Naval",broad,100550,1.5,37.43,77850,0.7,20.84,26.92,34.92,44.61,56.4,43340,55990,72640,92790,117310,,,2013
17-1011,"Architects, Except Landscape and Naval",detailed,84210,1.8,38.29,79650,0.7,21.6,27.7,35.63,45.25,57.39,44930,57620,74110,94120,119370,,,2013
17-1012,Landscape Architects,detailed,16330,5.0,32.97,68570,1.4,18.74,23.49,31.15,40.45,50.18,38980,48860,64790,84140,104360,,,2013
17-1020,"Surveyors, Cartographers, and Photogrammetrists",broad,52650,1.5,28.95,60210,0.5,15.81,20.6,27.47,36.11,44.41,32880,42850,57130,75110,92370,,,2013
17-1021,Cartographers and Photogrammetrists,detailed,11290,2.7,30.07,62540,1.1,17.5,22.02,28.29,36.46,45.57,36390,45800,58840,75830,94780,,,2013
17-1022,Surveyors,detailed,41360,1.8,28.64,59570,0.6,15.45,20.2,27.21,35.99,44.13,32130,42010,56590,74860,91790,,,2013
17-2000,Engineers,minor,1547580,0.7,44.31,92170,0.2,25.95,32.72,41.96,53.44,67.02,53970,68050,87290,111160,139410,,,2013
17-2010,Aerospace Engineers,broad,71500,5.8,50.7,105450,0.7,31.31,39.28,49.94,61.41,72.44,65130,81710,103870,127740,150680,,,2013
17-2011,Aerospace Engineers,detailed,71500,5.8,50.7,105450,0.7,31.31,39.28,49.94,61.41,72.44,65130,81710,103870,127740,150680,,,2013
17-2020,Agricultural Engineers,broad,2590,7.1,37.92,78880,1.5,23.25,29.77,35.79,45.2,55.79,48370,61910,74450,94020,116040,,,2013
17-2021,Agricultural Engineers,detailed,2590,7.1,37.92,78880,1.5,23.25,29.77,35.79,45.2,55.79,48370,61910,74450,94020,116040,,,2013
17-2030,Biomedical Engineers,broad,19890,4.5,45.18,93960,1.3,26.01,33.04,42.63,54.45,68.75,54100,68720,88670,113250,143000,,,2013
17-2031,Biomedical Engineers,detailed,19890,4.5,45.18,93960,1.3,26.01,33.04,42.63,54.45,68.75,54100,68720,88670,113250,143000,,,2013
17-2040,Chemical Engineers,broad,33300,2.5,50.16,104340,1.2,28.52,36,46.02,58.3,76.43,59320,74870,95730,121250,158980,,,2013
17-2041,Chemical Engineers,detailed,33300,2.5,50.16,104340,1.2,28.52,36,46.02,58.3,76.43,59320,74870,95730,121250,158980,,,2013
17-2050,Civil Engineers,broad,262170,1.1,41.17,85640,0.4,24.91,30.7,38.83,48.88,60.67,51810,63850,80770,101660,126190,,,2013
17-2051,Civil Engineers,detailed,262170,1.1,41.17,85640,0.4,24.91,30.7,38.83,48.88,60.67,51810,63850,80770,101660,126190,,,2013
